tradingsymbol,exchange,name,instrument_token,segment,tick_size,lot_size,instrument_type,sector,industry,is_fo_enabled,is_active
ORISSAMINE,NSE,ORISSA MIN DEV CO,5102337,NSE,0.1,1,STOCK,Basic Materials,Steel,0,1
KILITCH,NSE,KILITCH DRUGS INDIA,5103873,NSE,0.01,1,STOCK,Healthcare,Drug Manufacturers - Specialty & Generic,0,1
HEALTHX,NSE,HEALTH X PLATFORM,5136129,NSE,0.05,1,STOCK,Healthcare,Pharmaceutical Retailers,0,1
INTENTECH,NSE,INTENSE TECHNOLOGIES,5138177,NSE,0.01,1,STOCK,Technology,Software - Infrastructure,0,1
TASTYBITE,NSE,TASTY BITE EATABLES,5143553,NSE,0.5,1,STOCK,Consumer Defensive,Packaged Foods,0,1
GREENPOWER,NSE,ORIENT GREEN POWER CO,5148161,NSE,0.01,1,STOCK,Utilities,Utilities - Independent Power Producers,0,1
RAMKY,NSE,RAMKY INFRA,5154305,NSE,0.05,1,STOCK,Industrials,Engineering & Construction,0,1
ASKAUTOLTD,NSE,ASK AUTOMOTIVE,5158913,NSE,0.05,1,STOCK,Consumer Cyclical,Auto Parts,0,1
ARIHANTSUP,NSE,ARIHANT SUPERSTRUCT,5160705,NSE,0.05,1,STOCK,Real Estate,Real Estate - Development,0,1
CANTABIL,NSE,CANTABIL RETAIL,5160961,NSE,0.01,1,STOCK,Consumer Cyclical,Apparel Manufacturing,0,1
AKSHARCHEM,NSE,AKSHARCHEM INDIA,5165569,NSE,0.01,1,STOCK,Basic Materials,Specialty Chemicals,0,1
ASHOKA,NSE,ASHOKA BUILDCON,5166593,NSE,0.01,1,STOCK,Industrials,Engineering & Construction,0,1
WABAG,NSE,VA TECH WABAG,5168129,NSE,0.1,1,STOCK,Industrials,Engineering & Construction,0,1
URJA,NSE,URJA GLOBAL,5171969,NSE,0.01,1,STOCK,Technology,Solar,0,1
SHAH,NSE,SHAH METACORP,5195777,NSE,0.01,1,STOCK,Basic Materials,Steel,0,1
GANDHAR,NSE,GANDHAR OIL REFINE IND L,5197569,NSE,0.01,1,STOCK,Energy,Oil & Gas Refining & Marketing,0,1
NRAIL,NSE,N R AGARWAL INDS,5200385,NSE,0.05,1,STOCK,Basic Materials,Paper & Paper Products,0,1
FEDFINA,NSE,FEDBANK FINANCIAL SER L,5202433,NSE,0.01,1,STOCK,Financial Services,Credit Services,0,1
RESPONIND,NSE,RESPONSIVE INDUSTRIES,5202689,NSE,0.01,1,STOCK,Basic Materials,Specialty Chemicals,0,1
FLAIR,NSE,FLAIR WRITING INDUST,5215233,NSE,0.05,1,STOCK,Industrials,Business Equipment & Supplies,0,1
IOLCP,NSE,IOL CHEM AND PHARMA,5225729,NSE,0.01,1,STOCK,Healthcare,Drug Manufacturers - Specialty & Generic,0,1
NACLIND,NSE,NACL INDUSTRIES,5228801,NSE,0.01,1,STOCK,Basic Materials,Agricultural Inputs,0,1
APCL,NSE,ANJANI PORTLAND CEM,5235969,NSE,0.01,1,STOCK,Basic Materials,Building Materials,0,1
WIPL,NSE,THE WESTERN INDIA PLY,5243137,NSE,0.01,1,STOCK,Basic Materials,Lumber & Wood Production,0,1
PRUDMOULI,NSE,PRUDENTIAL SUGAR CORPORAT,5254913,NSE,0.01,1,STOCK,Consumer Defensive,Confectioners,0,1
BAJEL,NSE,BAJEL PROJECTS,5255937,NSE,0.01,1,STOCK,Utilities,Utilities - Regulated Electric,0,1
INDIASHLTR,NSE,INDIA SHELTER FIN CORP L,5262337,NSE,0.05,1,STOCK,Financial Services,Mortgage Finance,0,1
DOLLAR,NSE,DOLLAR INDUSTRIES,5263361,NSE,0.05,1,STOCK,Consumer Cyclical,Apparel Manufacturing,0,1
INOXINDIA,NSE,INOX INDIA,5275393,NSE,0.1,1,STOCK,Industrials,Specialty Industrial Machinery,0,1
SUPERHOUSE,NSE,SUPERHOUSE,5277697,NSE,0.01,1,STOCK,Consumer Cyclical,Footwear & Accessories,0,1
PENIND,NSE,PENNAR INDUSTRIES,5278977,NSE,0.01,1,STOCK,Industrials,Specialty Industrial Machinery,0,1
JINDWORLD,NSE,JINDAL WORLDWIDE,5284353,NSE,0.01,1,STOCK,Consumer Cyclical,Textile Manufacturing,0,1
SCHAND,NSE,S CHAND AND COMPANY,5298689,NSE,0.01,1,STOCK,Communication Services,Publishing,0,1
RPPINFRA,NSE,R.P.P INFRA PROJECTS,5314561,NSE,0.01,1,STOCK,Industrials,Engineering & Construction,0,1
JAMNAAUTO,NSE,JAMNA AUTO IND,5319169,NSE,0.01,1,STOCK,Consumer Cyclical,Auto Parts,0,1
MOTISONS,NSE,MOTISONS JEWELLERS,5321729,NSE,0.01,1,STOCK,Consumer Cyclical,Luxury Goods,0,1
SUMEETINDS,NSE,SUMEET IND,5322241,NSE,0.01,1,STOCK,Consumer Cyclical,Textile Manufacturing,0,1
SURAJEST,NSE,SURAJ ESTATE DEVELOPERS L,5330433,NSE,0.01,1,STOCK,Real Estate,Real Estate - Development,0,1
MOIL,NSE,MOIL,5332481,NSE,0.05,1,STOCK,Basic Materials,Other Industrial Metals & Mining,0,1
MUTHOOTMF,NSE,MUTHOOT MICROFIN,5332737,NSE,0.01,1,STOCK,Financial Services,Credit Services,0,1
ZEELEARN,NSE,ZEE LEARN,5338113,NSE,0.01,1,STOCK,Consumer Defensive,Education & Training Services,0,1
HAPPYFORGE,NSE,HAPPY FORGINGS,5338625,NSE,0.1,1,STOCK,Industrials,Metal Fabrication,0,1
RBZJEWEL,NSE,RBZ JEWELLERS,5343745,NSE,0.01,1,STOCK,Consumer Cyclical,Luxury Goods,0,1
PSPPROJECT,NSE,PSP PROJECTS,5344513,NSE,0.05,1,STOCK,Industrials,Engineering & Construction,0,1
MUFTI,NSE,CREDO BRANDS MARKETING L,5344769,NSE,0.01,1,STOCK,Consumer Cyclical,Apparel Retail,0,1
AZAD,NSE,AZAD ENGINEERING,5351681,NSE,0.1,1,STOCK,Industrials,Specialty Industrial Machinery,0,1
RKDL,NSE,RAVI KUMAR DIST.,5363201,NSE,0.01,1,STOCK,Consumer Defensive,Beverages - Wineries & Distilleries,0,1
SUNCLAY,NSE,SUNDARAM CLAYTON,5364737,NSE,0.1,1,STOCK,Industrials,Metal Fabrication,0,1
PSB,NSE,PUNJAB & SIND BANK,5376257,NSE,0.01,1,STOCK,Financial Services,Banks - Regional,0,1
FMNL,NSE,FUTURE MKT NETWORKS,5380353,NSE,0.01,1,STOCK,Real Estate,Real Estate Services,0,1
INNOVACAP,NSE,INNOVA CAPTAB,5391873,NSE,0.05,1,STOCK,Healthcare,Drug Manufacturers - Specialty & Generic,0,1
SURANASOL,NSE,SURANA SOLAR,5395713,NSE,0.01,1,STOCK,Technology,Solar,0,1
STARCEMENT,NSE,STAR CEMENT,5399297,NSE,0.01,1,STOCK,Basic Materials,Building Materials,0,1
BFINVEST,NSE,BF INVESTMENT,5404929,NSE,0.05,1,STOCK,Financial Services,Asset Management,0,1
KICL,NSE,KALYANI INVEST CO,5406465,NSE,0.1,1,STOCK,Financial Services,Asset Management,0,1
GTPL,NSE,GTPL HATHWAY,5425921,NSE,0.01,1,STOCK,Communication Services,Entertainment,0,1
DIGIDRIVE,NSE,DIGIDRIVE DISTRIBUTORS L,5439233,NSE,0.01,1,STOCK,Consumer Cyclical,Internet Retail,0,1
SUMMITSEC,NSE,SUMMIT SECURITIES,5446401,NSE,0.1,1,STOCK,Financial Services,Capital Markets,0,1
DYNPRO,NSE,DYNEMIC PRODUCTS,5456385,NSE,0.01,1,STOCK,Basic Materials,Specialty Chemicals,0,1
STEELXIND,NSE,STEEL EXCHANGE INDIA,5462785,NSE,0.01,1,STOCK,Basic Materials,Steel,0,1
SALASAR,NSE,SALASAR TECHNO ENGG.,5468673,NSE,0.01,1,STOCK,Basic Materials,Steel,0,1
PALASHSECU,NSE,PALASH SECURITIES,5474049,NSE,0.01,1,STOCK,Consumer Defensive,Packaged Foods,0,1
MAGADSUGAR,NSE,MAGADH SUGAR & ENERGY,5476353,NSE,0.05,1,STOCK,Consumer Defensive,Confectioners,0,1
GANGESSECU,NSE,GANGES SECURITIES,5478145,NSE,0.01,1,STOCK,Consumer Defensive,Packaged Foods,0,1
THEINVEST,NSE,THE INVEST TRUST OF IND L,5485313,NSE,0.01,1,STOCK,Financial Services,Capital Markets,0,1
OPTIEMUS,NSE,OPTIEMUS INFRACOM,5496065,NSE,0.05,1,STOCK,Technology,Electronics & Computer Distribution,0,1
STEL,NSE,STEL HOLDINGS,5499905,NSE,0.05,1,STOCK,Financial Services,Asset Management,0,1
SIS,NSE,SIS,5504257,NSE,0.05,1,STOCK,Industrials,Security & Protection Services,0,1
HALEOSLABS,NSE,HALEOS LABS,5517057,NSE,0.1,1,STOCK,Healthcare,Biotechnology,0,1
COMSYN,NSE,COMMERCIAL SYN BAGS,5523969,NSE,0.01,1,STOCK,Consumer Cyclical,Packaging & Containers,0,1
APEX,NSE,APEX FROZEN FOODS,5535489,NSE,0.05,1,STOCK,Consumer Defensive,Farm Products,0,1
BRNL,NSE,BHARAT ROAD NETWORK,5550849,NSE,0.01,1,STOCK,Industrials,Infrastructure Operations,0,1
DCAL,NSE,DISHMAN CARBO AMCIS,5556225,NSE,0.01,1,STOCK,Healthcare,Biotechnology,0,1
MEDIASSIST,NSE,MEDI ASSIST HEALTH SER L,5556481,NSE,0.05,1,STOCK,Healthcare,Healthcare Plans,0,1
MATRIMONY,NSE,MATRIMONY.COM,5561857,NSE,0.05,1,STOCK,Communication Services,Internet Content & Information,0,1
CAPACITE,NSE,CAPACITE INFRAPROJECT,5567745,NSE,0.05,1,STOCK,Industrials,Engineering & Construction,0,1
DAVANGERE,NSE,DAVANGERE SUGAR COMPANY L,5579265,NSE,0.01,1,STOCK,Consumer Defensive,Confectioners,0,1
TEXRAIL,NSE,TEXMACO RAIL & ENG.,5587969,NSE,0.01,1,STOCK,Industrials,Railroads,0,1
DIAMONDYD,NSE,PRATAAP SNACKS,5591041,NSE,0.05,1,STOCK,Consumer Defensive,Packaged Foods,0,1
INDTERRAIN,NSE,IND TERRAIN FASHIONS,5620993,NSE,0.01,1,STOCK,Consumer Cyclical,Apparel Retail,0,1
DHUNINV,NSE,DHUNSERI INVESTMENTS,5691649,NSE,0.05,1,STOCK,Financial Services,Capital Markets,0,1
NDRAUTO,NSE,NDR AUTO COMPONENTS,5697281,NSE,0.05,1,STOCK,Consumer Cyclical,Auto Parts,0,1
WORTHPERI,NSE,WORTH PERIPHERALS,5702913,NSE,0.01,1,STOCK,Consumer Cyclical,Packaging & Containers,0,1
MACPOWER,NSE,MACPOWER CNC MACHINES,5720833,NSE,0.1,1,STOCK,Industrials,Specialty Industrial Machinery,0,1
LOVABLE,NSE,LOVABLE LINGERIE,5738241,NSE,0.01,1,STOCK,Consumer Cyclical,Apparel Manufacturing,0,1
TOTAL,NSE,TOTAL TRANSPORT SYS,5740289,NSE,0.01,1,STOCK,Industrials,Integrated Freight & Logistics,0,1
MAXIND,NSE,MAX INDIA,5741569,NSE,0.01,1,STOCK,Healthcare,Medical Care Facilities,0,1
EPACK,NSE,EPACK DURABLE,5750529,NSE,0.05,1,STOCK,Consumer Cyclical,"Furnishings, Fixtures & Appliances",0,1
NOVAAGRI,NSE,NOVA AGRITECH,5754113,NSE,0.01,1,STOCK,Basic Materials,Agricultural Inputs,0,1
BLSE,NSE,BLS E-SERVICES,5776897,NSE,0.01,1,STOCK,Industrials,Specialty Business Services,0,1
PFS,NSE,PTC INDIA FIN SERV,5786113,NSE,0.01,1,STOCK,Financial Services,Credit Services,0,1
PARKHOTELS,NSE,PARKHOTELS,5798145,NSE,0.01,1,STOCK,Consumer Cyclical,Lodging,0,1
SIGNPOST,NSE,SIGNPOST INDIA,5799937,NSE,0.05,1,STOCK,Communication Services,Advertising Agencies,0,1
JSFB,NSE,JANA SMALL FIN BANK,5801729,NSE,0.05,1,STOCK,Financial Services,Banks - Regional,0,1
RPTECH,NSE,RASHI PERIPHERALS,5803521,NSE,0.05,1,STOCK,Technology,Electronics & Computer Distribution,0,1
CAPITALSFB,NSE,CAPITAL SMALL FIN BANK L,5804801,NSE,0.05,1,STOCK,Financial Services,Banks - Regional,0,1
ENTERO,NSE,ENTERO HEALTHCARE SOLU L,5815553,NSE,0.1,1,STOCK,Healthcare,Medical Distribution,0,1
VSTL,NSE,VIBHOR STEEL TUBES,5818881,NSE,0.01,1,STOCK,Basic Materials,Steel,0,1
JUNIPER,NSE,JUNIPER HOTELS,5842945,NSE,0.01,1,STOCK,Consumer Cyclical,Lodging,0,1
GPTHEALTH,NSE,GPT HEALTHCARE,5848577,NSE,0.01,1,STOCK,Healthcare,Medical Care Facilities,0,1
PLATIND,NSE,PLATINUM INDUSTRIES,5870081,NSE,0.01,1,STOCK,Basic Materials,Specialty Chemicals,0,1
EXICOM,NSE,EXICOM TELE SYSTEMS,5874433,NSE,0.01,1,STOCK,Industrials,Electrical Equipment & Parts,0,1
MUKKA,NSE,MUKKA PROTEINS,5882881,NSE,0.01,1,STOCK,Consumer Defensive,Packaged Foods,0,1
RKSWAMY,NSE,R K SWAMY,5899009,NSE,0.01,1,STOCK,Communication Services,Advertising Agencies,0,1
JGCHEM,NSE,J.G.CHEMICALS,5902337,NSE,0.05,1,STOCK,Basic Materials,Other Industrial Metals & Mining,0,1
GOPAL,NSE,GOPAL SNACKS,5904897,NSE,0.05,1,STOCK,Consumer Defensive,Packaged Foods,0,1
SCILAL,NSE,SHIPPING CORP OF ILA,5920513,NSE,0.01,1,STOCK,Real Estate,Real Estate Services,0,1
PVSL,NSE,POPULAR VEHICLES N SER L,5924353,NSE,0.01,1,STOCK,Consumer Cyclical,Auto & Truck Dealerships,0,1
KRYSTAL,NSE,KRYSTAL INTEGRATED SER L,5932801,NSE,0.05,1,STOCK,Industrials,Specialty Business Services,0,1
AQYLON,NSE,AQYLON NEXUS,5981441,NSE,0.01,1,STOCK,Communication Services,Broadcasting,0,1
SRM,NSE,SRM CONTRACTORS,5990913,NSE,0.05,1,STOCK,Industrials,Engineering & Construction,0,1
SINCLAIR,NSE,SINCLAIRS HOTELS,6010881,NSE,0.01,1,STOCK,Consumer Cyclical,Lodging,0,1
UEL,NSE,UJAAS ENERGY,6017793,NSE,0.01,1,STOCK,Technology,Solar,0,1
TARACHAND,NSE,TARA CHAND INFRA SOLN,6019073,NSE,0.01,1,STOCK,Industrials,Farm & Heavy Construction Machinery,0,1
GLOSTERLTD,NSE,GLOSTER,6039041,NSE,0.05,1,STOCK,Consumer Cyclical,Textile Manufacturing,0,1
BALUFORGE,NSE,BALU FORGE INDUSTRIES,6043393,NSE,0.05,1,STOCK,Industrials,Metal Fabrication,0,1
JNKINDIA,NSE,JNK INDIA,6046977,NSE,0.05,1,STOCK,Industrials,Specialty Industrial Machinery,0,1
AWFIS,NSE,AWFIS SPACE SOLUTIONS,6109185,NSE,0.05,1,STOCK,Industrials,Rental & Leasing Services,0,1
BOROSCI,NSE,BOROSIL SCIENTIFIC,6147585,NSE,0.01,1,STOCK,Consumer Cyclical,Packaging & Containers,0,1
KRONOX,NSE,KRONOX LAB SCIENCES,6150401,NSE,0.01,1,STOCK,Basic Materials,Specialty Chemicals,0,1
IXIGO,NSE,LE TRAVENUES TECHNOLOGY L,6161153,NSE,0.01,1,STOCK,Consumer Cyclical,Travel Services,0,1
RETAIL,NSE,JHS SVENDGAARD RETAIL V L,6181121,NSE,0.01,1,STOCK,Consumer Defensive,Grocery Stores,0,1
DEEDEV,NSE,DEE DEVELOPMENT ENG,6183425,NSE,0.05,1,STOCK,Industrials,Metal Fabrication,0,1
SYMPHONY,NSE,SYMPHONY,6192641,NSE,0.05,1,STOCK,Consumer Cyclical,"Furnishings, Fixtures & Appliances",0,1
VADILALIND,NSE,VADILAL INDUSTRIES,6194177,NSE,0.1,1,STOCK,Consumer Defensive,Packaged Foods,0,1
RELAXO,NSE,RELAXO FOOT,6201601,NSE,0.05,1,STOCK,Consumer Cyclical,Footwear & Accessories,0,1
STANLEY,NSE,STANLEY LIFESTYLES,6201857,NSE,0.01,1,STOCK,Consumer Cyclical,"Furnishings, Fixtures & Appliances",0,1
OMINFRAL,NSE,OM INFRA,6203137,NSE,0.01,1,STOCK,Industrials,Engineering & Construction,0,1
ESTER,NSE,ESTER INDUSTRIES,6211841,NSE,0.01,1,STOCK,Basic Materials,Specialty Chemicals,0,1
VSTTILLERS,NSE,VST TILLERS TRACTORS,6218753,NSE,0.5,1,STOCK,Industrials,Farm & Heavy Construction Machinery,0,1
VRAJ,NSE,VRAJ IRON AND STEEL,6226177,NSE,0.01,1,STOCK,Basic Materials,Steel,0,1
RELIABLE,NSE,RELIABLE DATA SERVICE,6240769,NSE,0.01,1,STOCK,Technology,Information Technology Services,0,1
KARMAENG,NSE,KARMA ENERGY,6242561,NSE,0.01,1,STOCK,Utilities,Utilities - Renewable,0,1
BANSALWIRE,NSE,BANSAL WIRE INDUSTRIES L,6242817,NSE,0.05,1,STOCK,Basic Materials,Steel,0,1
DELPHIFX,NSE,DELPHI WORLD MONEY,6244097,NSE,0.01,1,STOCK,Financial Services,Capital Markets,0,1
ASHIANA,NSE,ASHIANA HOUSING,6247169,NSE,0.05,1,STOCK,Real Estate,Real Estate - Development,0,1
DHANUKA,NSE,DHANUKA AGRITECH,6248705,NSE,0.1,1,STOCK,Basic Materials,Agricultural Inputs,0,1
AGIIL,NSE,AGI INFRA,6257921,NSE,0.05,1,STOCK,Real Estate,Real Estate - Development,0,1
FILATEX,NSE,FILATEX INDIA,6280193,NSE,0.01,1,STOCK,Consumer Cyclical,Textile Manufacturing,0,1
MAITHANALL,NSE,MAITHAN ALLOYS,6281729,NSE,0.05,1,STOCK,Basic Materials,Steel,0,1
SANSTAR,NSE,SANSTAR,6292993,NSE,0.01,1,STOCK,Basic Materials,Chemicals,0,1
RUSHIL,NSE,RUSHIL DECOR,6296321,NSE,0.01,1,STOCK,Consumer Cyclical,"Furnishings, Fixtures & Appliances",0,1
RELTD,NSE,RAVINDRA ENERGY,6296577,NSE,0.01,1,STOCK,Technology,Solar,0,1
AVANTEL,NSE,AVANTEL,6300161,NSE,0.01,1,STOCK,Technology,Communication Equipment,0,1
AKUMS,NSE,AKUMS DRUGS AND PHARMA L,6327041,NSE,0.05,1,STOCK,Healthcare,Drug Manufacturers - Specialty & Generic,0,1
RUBFILA,NSE,RUBFILA INTERNATIONAL,6330881,NSE,0.01,1,STOCK,Basic Materials,Specialty Chemicals,0,1
RPEL,NSE,RAGHAV PRODUCTIVITY ENH L,6332161,NSE,0.05,1,STOCK,Basic Materials,Chemicals,0,1
CEIGALL,NSE,CEIGALL INDIA,6333953,NSE,0.05,1,STOCK,Industrials,Engineering & Construction,0,1
UNIECOM,NSE,UNICOMMERCE ESOLUTIONS L,6351105,NSE,0.01,1,STOCK,Technology,Software - Application,0,1
MANCREDIT,NSE,MANGAL CREDIT N FINCORP L,6354689,NSE,0.01,1,STOCK,Financial Services,Credit Services,0,1
SUYOG,NSE,SUYOG TELEMATICS,6361857,NSE,0.05,1,STOCK,Communication Services,Telecom Services,0,1
SSDL,NSE,SARASWATI SAREE DEPOT,6363137,NSE,0.01,1,STOCK,Consumer Cyclical,Apparel Retail,0,1
INVENTURE,NSE,INVENTURE GRO & SEC,6366721,NSE,0.01,1,STOCK,Financial Services,Capital Markets,0,1
INTERARCH,NSE,INTERARCH BLDNG SOLTN,6376705,NSE,0.1,1,STOCK,Industrials,Engineering & Construction,0,1
ELGIRUBCO,NSE,ELGI RUBBER CO.,6380545,NSE,0.01,1,STOCK,Consumer Cyclical,Auto Parts,0,1
MFML,NSE,MAHALAXMI FABRIC MILLS LT,6383873,NSE,0.01,1,STOCK,Consumer Cyclical,Textile Manufacturing,0,1
ORIENTTECH,NSE,ORIENT TECHNOLOGIES,6390017,NSE,0.05,1,STOCK,Technology,Information Technology Services,0,1
SURAJLTD,NSE,SURAJ,6391297,NSE,0.01,1,STOCK,Basic Materials,Steel,0,1
WINDMACHIN,NSE,WINDSOR MACHINES,6392065,NSE,0.05,1,STOCK,Industrials,Specialty Industrial Machinery,0,1
IBULLSLTD,NSE,INDIABULLS,6399745,NSE,0.01,1,STOCK,Real Estate,Real Estate - Development,0,1
BODALCHEM,NSE,BODAL CHEMICALS,6404353,NSE,0.01,1,STOCK,Basic Materials,Specialty Chemicals,0,1
ECOSMOBLTY,NSE,ECOS (INDIA) MOB & HOSP L,6415361,NSE,0.01,1,STOCK,Industrials,Rental & Leasing Services,0,1
RAYMONDLSL,NSE,RAYMOND LIFESTYLE,6418689,NSE,0.05,1,STOCK,Consumer Cyclical,Apparel Manufacturing,0,1
ASAHISONG,NSE,ASAHI SONGWON COLOR,6422529,NSE,0.01,1,STOCK,Basic Materials,Specialty Chemicals,0,1
STYLEBAAZA,NSE,BAAZAR STYLE RETAIL,6429185,NSE,0.05,1,STOCK,Consumer Cyclical,Apparel Retail,0,1
GALAPREC,NSE,GALA PRECISION ENG,6434305,NSE,0.05,1,STOCK,Industrials,Specialty Industrial Machinery,0,1
RVTH,NSE,REVATHI EQUIPMENT INDIA L,6440193,NSE,0.05,1,STOCK,Industrials,Farm & Heavy Construction Machinery,0,1
EUREKAFORB,NSE,EUREKA FORBES,6441473,NSE,0.05,1,STOCK,Consumer Cyclical,"Furnishings, Fixtures & Appliances",0,1
TDPOWERSYS,NSE,TD POWER SYSTEMS,6445569,NSE,0.1,1,STOCK,Industrials,Specialty Industrial Machinery,0,1
BALAJEE,NSE,SHREE TIRUPATI BALAJEE L,6451969,NSE,0.01,1,STOCK,Consumer Cyclical,Packaging & Containers,0,1
SANOFICONR,NSE,SANOFI CONS HEALTHC IND L,6456833,NSE,0.1,1,STOCK,Healthcare,Drug Manufacturers - General,0,1
XTGLOBAL,NSE,XTGLOBAL INFOTECH,6460161,NSE,0.01,1,STOCK,Technology,Software - Application,0,1
KROSS,NSE,KROSS,6464513,NSE,0.01,1,STOCK,Consumer Cyclical,Auto Parts,0,1
TOLINS,NSE,TOLINS TYRES,6467073,NSE,0.01,1,STOCK,Consumer Cyclical,Auto Parts,0,1
PNGJL,NSE,P N GADGIL JEWELLERS,6479873,NSE,0.05,1,STOCK,Consumer Cyclical,Luxury Goods,0,1
APLLTD,NSE,ALEMBIC PHARMA,6483969,NSE,0.05,1,STOCK,Healthcare,Drug Manufacturers - Specialty & Generic,0,1
VASWANI,NSE,VASWANI IND,6487041,NSE,0.01,1,STOCK,Basic Materials,Steel,0,1
PANAMAPET,NSE,PANAMA PETROCHEM,6500353,NSE,0.05,1,STOCK,Energy,Oil & Gas Refining & Marketing,0,1
ARKADE,NSE,ARKADE DEVELOPERS,6501889,NSE,0.01,1,STOCK,Real Estate,Real Estate - Development,0,1
WCIL,NSE,WESTERN CARRIERS (IND) L,6503169,NSE,0.01,1,STOCK,Industrials,Integrated Freight & Logistics,0,1
NORTHARC,NSE,NORTHERN ARC CAPITAL,6509057,NSE,0.05,1,STOCK,Financial Services,Credit Services,0,1
PAISALO,NSE,PAISALO DIGITAL,6519809,NSE,0.01,1,STOCK,Financial Services,Credit Services,0,1
ONELIFECAP,NSE,ONELIFE CAP ADVISORS,6525953,NSE,0.01,1,STOCK,Financial Services,Capital Markets,0,1
INDOUS,NSE,INDO US BIOTECH,6528769,NSE,0.01,1,STOCK,Basic Materials,Agricultural Inputs,0,1
FLEXITUFF,NSE,FLEXITUFF VENTURES INT L,6531073,NSE,0.01,1,STOCK,Consumer Cyclical,Textile Manufacturing,0,1
SHAKTIPUMP,NSE,SHAKTI PUMPS (I),6546945,NSE,0.05,1,STOCK,Industrials,Specialty Industrial Machinery,0,1
MANBA,NSE,MANBA FINANCE,6552833,NSE,0.01,1,STOCK,Financial Services,Credit Services,0,1
INDOTHAI,NSE,INDO THAI SEC,6555649,NSE,0.05,1,STOCK,Financial Services,Capital Markets,0,1
UYFINCORP,NSE,U. Y. FINCORP,6560257,NSE,0.01,1,STOCK,Financial Services,Credit Services,0,1
ESSARSHPNG,NSE,ESSAR SHIPPING,6562305,NSE,0.01,1,STOCK,Industrials,Marine Shipping,0,1
KRN,NSE,KRN HEAT EXCHANGE N REF L,6564609,NSE,0.1,1,STOCK,Technology,Electronic Components,0,1
DIFFNKG,NSE,DIFFUSION ENGINEERS,6572033,NSE,0.05,1,STOCK,Industrials,Specialty Industrial Machinery,0,1
JISLDVREQS,NSE,JAIN DVR EQUITY SHARES,6575105,NSE,0.01,1,STOCK,Industrials,Conglomerates,0,1
DSSL,NSE,DYNACONS SYS & SOLN,6576641,NSE,0.1,1,STOCK,Technology,Information Technology Services,0,1
RUPA,NSE,RUPA & COMPANY,6585345,NSE,0.01,1,STOCK,Consumer Cyclical,Apparel Manufacturing,0,1
SRD,NSE,SHANKAR LAL RAMPAL,6588673,NSE,0.01,1,STOCK,Basic Materials,Specialty Chemicals,0,1
KANANIIND,NSE,KANANI INDUSTRIES,6601217,NSE,0.01,1,STOCK,Consumer Cyclical,Luxury Goods,0,1
GARUDA,NSE,GARUDA CONSTRUCT N ENG L,6604801,NSE,0.01,1,STOCK,Industrials,Engineering & Construction,0,1
LLOYDSENT,NSE,LLOYDS ENTERPRISES,6606593,NSE,0.01,1,STOCK,Basic Materials,Steel,0,1
VINCOFE,NSE,VINTAGE COFFEE N BVRGS L,6613761,NSE,0.01,1,STOCK,Consumer Defensive,Beverages - Non-Alcoholic,0,1
DBEIL,NSE,DEEPAK BUILDERS & ENG I L,6628353,NSE,0.01,1,STOCK,Industrials,Engineering & Construction,0,1
OCCLLTD,NSE,OCCL,6635009,NSE,0.01,1,STOCK,Basic Materials,Chemicals,0,1
GODAVARIB,NSE,GODAVARI BIOREFINERIES L,6640897,NSE,0.05,1,STOCK,Basic Materials,Chemicals,0,1
AVL,NSE,ADITYA VISION,6651905,NSE,0.05,1,STOCK,Consumer Cyclical,Specialty Retail,0,1
HEXATRADEX,NSE,HEXA TRADEX,6914049,NSE,0.01,1,STOCK,Financial Services,Credit Services,0,1
ABINFRA,NSE,A B INFRABUILD,6917121,NSE,0.01,1,STOCK,Industrials,Engineering & Construction,0,1
TBZ,NSE,TRIB BHIMJI ZAVERI,6921473,NSE,0.01,1,STOCK,Consumer Cyclical,Luxury Goods,0,1
MASTERTR,NSE,MASTER TRUST,6924033,NSE,0.01,1,STOCK,Financial Services,Capital Markets,0,1
VSSL,NSE,VARDHMAN SPC STEEL,6929153,NSE,0.05,1,STOCK,Basic Materials,Steel,0,1
KPEL,NSE,K.P. ENERGY,6932225,NSE,0.05,1,STOCK,Industrials,Engineering & Construction,0,1
KMEW,NSE,KNOWLEDGE MARINE & EN W L,6933505,NSE,0.1,1,STOCK,Industrials,Marine Shipping,0,1
SPECIALITY,NSE,SPECIALITY REST,6939393,NSE,0.01,1,STOCK,Consumer Cyclical,Restaurants,0,1
BLACKBUCK,NSE,BLACKBUCK,6948865,NSE,0.05,1,STOCK,Technology,Software - Application,0,1
CINELINE,NSE,CINELINE INDIA,6953217,NSE,0.01,1,STOCK,Communication Services,Entertainment,0,1
RACLGEAR,NSE,RACL GEARTECH,6955777,NSE,0.1,1,STOCK,Consumer Cyclical,Auto Parts,0,1
EIEL,NSE,ENVIRO INFRA ENGINEERS L,6966529,NSE,0.01,1,STOCK,Industrials,Engineering & Construction,0,1
RTNINDIA,NSE,RATTANINDIA ENT,6988033,NSE,0.01,1,STOCK,Consumer Cyclical,Internet Retail,0,1
SAMPANN,NSE,SAMPANN UTPADAN INDIA,6989569,NSE,0.01,1,STOCK,Basic Materials,Specialty Chemicals,0,1
SURAKSHA,NSE,SURAKSHA DIAGNOSTIC,6997505,NSE,0.05,1,STOCK,Healthcare,Diagnostics & Research,0,1
