date,underlying,open,high,low,close,volume,ma10,ma20,ma50,ma90,rsi14,atr14,bb_upper,bb_middle,bb_lower,bb_width,ret_5d,ret_10d,ret_20d,ret_60d,volatility_10d,volatility_20d,volume_10d,volume_20d,trend_efficiency_5d,trend_efficiency_10d,trend_efficiency_20d,trend_efficiency_60d,relative_strength_vs_sector,ma5d_slope,ma10d_slope,ma20_slope,ma50_slope,recent_high_5d,recent_low_5d,recent_high_10d,recent_low_10d,recent_high_20d,recent_low_20d,range_position_5d,range_position_10d,range_position_20d,hindsight_regime,hindsight_regime_lookahead_days,hindsight_regime_forward_return,hindsight_regime_forward_efficiency,hindsight_regime_realized_range,current_regime,current_trend_ret60_015_regime,current_trend_ret60_010_regime,current_trend_eff60_020_regime,current_trend_ma50_flat_ok_regime,current_trend_ma20_slope_only_regime,current_trend_stack_ma10_ma20_regime,current_trend_ret20_eff20_regime,current_trend_ret10_eff10_regime,current_trend_range10_ret5_eff5_regime,current_trend_range20_ret5_ma5_regime,current_trend_ret5_eff5_ma5_regime,current_trend_ret10_range_eff10_regime,hindsight_regime_minus_1d,hindsight_regime_minus_2d,lagged_hindsight_trend_2d,current_exact_match,current_buffer_match,current_lag2_trend_match,current_trend_ret60_015_exact_match,current_trend_ret60_015_buffer_match,current_trend_ret60_015_lag2_trend_match,current_trend_ret60_010_exact_match,current_trend_ret60_010_buffer_match,current_trend_ret60_010_lag2_trend_match,current_trend_eff60_020_exact_match,current_trend_eff60_020_buffer_match,current_trend_eff60_020_lag2_trend_match,current_trend_ma50_flat_ok_exact_match,current_trend_ma50_flat_ok_buffer_match,current_trend_ma50_flat_ok_lag2_trend_match,current_trend_ma20_slope_only_exact_match,current_trend_ma20_slope_only_buffer_match,current_trend_ma20_slope_only_lag2_trend_match,current_trend_stack_ma10_ma20_exact_match,current_trend_stack_ma10_ma20_buffer_match,current_trend_stack_ma10_ma20_lag2_trend_match,current_trend_ret20_eff20_exact_match,current_trend_ret20_eff20_buffer_match,current_trend_ret20_eff20_lag2_trend_match,current_trend_ret10_eff10_exact_match,current_trend_ret10_eff10_buffer_match,current_trend_ret10_eff10_lag2_trend_match,current_trend_range10_ret5_eff5_exact_match,current_trend_range10_ret5_eff5_buffer_match,current_trend_range10_ret5_eff5_lag2_trend_match,current_trend_range20_ret5_ma5_exact_match,current_trend_range20_ret5_ma5_buffer_match,current_trend_range20_ret5_ma5_lag2_trend_match,current_trend_ret5_eff5_ma5_exact_match,current_trend_ret5_eff5_ma5_buffer_match,current_trend_ret5_eff5_ma5_lag2_trend_match,current_trend_ret10_range_eff10_exact_match,current_trend_ret10_range_eff10_buffer_match,current_trend_ret10_range_eff10_lag2_trend_match
2025-09-24,NIFTY,25108.75,25149.85,25027.45,25056.9,64471.0,25193.745,24943.7525,24881.899,24957.7711,52.1718,168.1749,25520.5254,24943.7525,24366.9796,0.046246,-0.010791,0.003356,0.013955,-0.018033,0.004156,0.004373,50484.9,58522.4,0.594175,0.092413,0.18853,0.073288,,0.00335,0.008362,0.003006,-0.000327,25448.55,25084.65,25448.55,24915.05,25448.55,24404.7,-0.076257,0.265886,0.624802,RANGE,10,0.004985,0.109485,0.02527,RANGE,RANGE,RANGE,RANGE,RANGE,RANGE,RANGE,RANGE,RANGE,TREND_DOWN,RANGE,RANGE,RANGE,RANGE,RANGE,,True,True,,True,True,,True,True,,True,True,,True,True,,True,True,,True,True,,True,True,,True,True,,False,False,,True,True,,True,True,,True,True,
2025-09-25,NIFTY,25034.5,25092.7,24878.3,24890.85,77237.0,25182.28,24963.25,24875.8,24960.0706,46.2069,171.473,25504.0665,24963.25,24422.4335,0.043329,-0.020955,-0.004585,0.015916,-0.025486,0.004677,0.004176,55352.5,57697.55,1.0,0.110193,0.218576,0.101395,,-0.004197,0.00513,0.003038,-0.000492,25448.55,25027.45,25448.55,24940.15,25448.55,24404.7,-0.324389,-0.096971,0.465728,RANGE,10,0.015849,0.365854,0.029852,RANGE,RANGE,RANGE,RANGE,RANGE,RANGE,RANGE,RANGE,RANGE,TREND_DOWN,RANGE,TREND_DOWN,RANGE,RANGE,RANGE,,True,True,,True,True,,True,True,,True,True,,True,True,,True,True,,True,True,,True,True,,True,True,,False,False,,True,True,,False,False,,True,True,
2025-09-26,NIFTY,24818.55,24868.6,24629.45,24654.7,96914.0,25136.35,24974.6425,24864.653,24958.3067,39.3161,177.9022,25478.0896,24974.6425,24471.1954,0.040317,-0.026547,-0.018289,0.009328,-0.031379,0.005126,0.004705,60885.6,59106.7,1.0,0.393203,0.117077,0.12161,,-0.011195,0.000956,0.003005,-0.000821,25431.4,24878.3,25448.55,24878.3,25448.55,24404.7,-0.404267,-0.392109,0.239498,TREND_UP,10,0.023227,0.636172,0.030138,RANGE,RANGE,RANGE,RANGE,RANGE,RANGE,RANGE,RANGE,RANGE,TREND_DOWN,TREND_DOWN,TREND_DOWN,TREND_DOWN,RANGE,RANGE,TREND_UP,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
2025-09-29,NIFTY,24728.55,24791.3,24606.2,24634.9,95052.0,25092.92,24975.135,24855.122,24958.5867,38.7899,178.4158,25477.2306,24975.135,24473.0394,0.040208,-0.022516,-0.017324,0.0004,-0.030324,0.005136,0.004352,66960.7,61252.3,1.0,0.379932,0.005572,0.117809,,-0.01672,-0.002479,0.002356,-0.001081,25331.7,24629.45,25448.55,24629.45,25448.55,24432.7,0.007761,0.006654,0.199045,TREND_UP,10,0.020727,0.530659,0.030162,RANGE,RANGE,RANGE,RANGE,RANGE,RANGE,RANGE,RANGE,RANGE,TREND_DOWN,TREND_DOWN,TREND_DOWN,TREND_DOWN,TREND_UP,RANGE,TREND_UP,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
2025-09-30,NIFTY,24691.95,24731.8,24587.7,24611.1,64496.0,25030.12,24976.71,24847.976,24955.8972,38.1327,175.9602,25474.0075,24976.71,24479.4125,0.039821,-0.022186,-0.024882,0.001282,-0.03338,0.004211,0.004336,67399.4,60731.55,1.0,0.62989,0.01804,0.130603,,-0.020595,-0.006164,0.002014,-0.001384,25261.9,24606.2,25448.55,24606.2,25448.55,24522.35,0.007473,0.005817,0.095822,TREND_UP,10,0.028948,0.638139,0.031589,RANGE,RANGE,RANGE,RANGE,RANGE,RANGE,RANGE,RANGE,RANGE,TREND_DOWN,TREND_DOWN,TREND_DOWN,TREND_DOWN,TREND_UP,TREND_UP,TREND_UP,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2025-10-01,NIFTY,24620.55,24867.95,24605.95,24836.3,76529.0,24980.725,24982.7725,24842.888,24954.0656,47.227,182.1084,25470.0174,24982.7725,24495.5276,0.039006,-0.008804,-0.0195,0.004906,-0.024547,0.005323,0.004642,70592.5,61734.55,0.328763,0.436718,0.066046,0.092835,,-0.020222,-0.008455,0.001564,-0.001568,25149.85,24587.7,25448.55,24587.7,25448.55,24533.2,0.442231,0.288784,0.33113,TREND_UP,10,0.030157,0.64961,0.041047,RANGE,RANGE,RANGE,RANGE,RANGE,RANGE,RANGE,RANGE,RANGE,RANGE,RANGE,RANGE,TREND_DOWN,TREND_UP,TREND_UP,TREND_UP,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2025-10-03,NIFTY,24759.55,24904.8,24747.55,24894.25,60919.0,24927.79,24990.77,24839.555,24954.8217,49.2912,180.3315,25466.5549,24990.77,24514.9851,0.038077,0.000137,-0.020821,0.006467,-0.024616,0.005179,0.004664,71284.0,60632.95,0.00604,0.483138,0.085327,0.093362,,-0.01604,-0.010106,0.001102,-0.001457,25092.7,24587.7,25448.55,24587.7,25448.55,24587.7,0.60703,0.356102,0.356102,TREND_UP,10,0.032763,0.668744,0.041534,RANGE,RANGE,RANGE,RANGE,RANGE,RANGE,RANGE,RANGE,RANGE,RANGE,RANGE,RANGE,RANGE,TREND_UP,TREND_UP,TREND_UP,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2025-10-06,NIFTY,24916.55,25095.95,24881.65,25077.65,73598.0,24902.85,25007.6025,24836.71,24958.435,55.258,182.7591,25470.4961,25007.6025,24544.7089,0.03702,0.017155,-0.009847,0.013607,-0.01564,0.00592,0.004922,72345.1,60622.75,0.82907,0.210909,0.164119,0.058031,,-0.007362,-0.009289,0.00132,-0.001124,24904.8,24587.7,25431.4,24587.7,25448.55,24587.7,1.545096,0.580716,0.569147,TREND_UP,10,0.030525,0.654553,0.041653,RANGE,RANGE,RANGE,RANGE,RANGE,RANGE,RANGE,RANGE,RANGE,RANGE,RANGE,RANGE,RANGE,TREND_UP,TREND_UP,TREND_UP,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2025-10-07,NIFTY,25085.3,25220.9,25076.3,25108.3,64467.0,24893.445,25024.36,24837.634,24961.4872,56.1888,180.0314,25476.2247,25024.36,24572.4953,0.036114,0.019217,-0.003732,0.013529,-0.00974,0.005782,0.004922,73666.6,60862.9,0.908637,0.086407,0.163508,0.036445,,0.000971,-0.007949,0.001971,-0.000704,25095.95,24587.7,25331.7,24587.7,25448.55,24587.7,1.024299,0.699731,0.604751,TREND_UP,10,0.030281,0.65301,0.036874,RANGE,RANGE,RANGE,RANGE,RANGE,RANGE,RANGE,RANGE,RANGE,TREND_UP,RANGE,TREND_UP,RANGE,TREND_UP,TREND_UP,TREND_UP,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,True,False,False,False,True,True,True,False,False,False
2025-10-08,NIFTY,25079.75,25192.5,25008.5,25046.15,73678.0,24881.11,25033.2375,24841.817,24964.77,53.7575,180.3162,25479.454,25033.2375,24587.021,0.03565,0.017677,-0.004901,0.00714,-0.004123,0.005815,0.004911,74736.1,62693.35,0.777778,0.110356,0.088051,0.015635,,0.008996,-0.005953,0.002263,-0.000248,25220.9,24587.7,25261.9,24587.7,25448.55,24587.7,0.724021,0.679991,0.532555,TREND_UP,10,0.033748,0.751367,0.043747,RANGE,RANGE,RANGE,RANGE,RANGE,RANGE,RANGE,RANGE,RANGE,TREND_UP,RANGE,TREND_UP,RANGE,TREND_UP,TREND_UP,TREND_UP,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,True,False,False,False,True,True,True,False,False,False
2025-10-09,NIFTY,25074.3,25199.25,25024.3,25181.8,67283.0,24893.6,25043.6725,24851.835,24969.9389,58.0281,179.9338,25493.5219,25043.6725,24593.8231,0.035925,0.013911,0.004985,0.008357,0.003967,0.0059,0.004968,75017.3,62751.1,0.735419,0.109485,0.101924,0.014849,,0.013592,-0.003488,0.002438,0.00036,25220.9,24605.95,25220.9,24587.7,25448.55,24587.7,0.936418,0.93825,0.690132,TREND_UP,10,0.024357,0.565013,0.042884,RANGE,RANGE,RANGE,RANGE,RANGE,RANGE,RANGE,RANGE,RANGE,TREND_UP,TREND_UP,TREND_UP,RANGE,TREND_UP,TREND_UP,TREND_UP,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,True,True,True,True,True,True,True,False,False,False
2025-10-10,NIFTY,25167.65,25330.75,25156.85,25285.35,58958.0,24933.05,25057.665,24861.12,24978.1928,60.9948,179.4988,25519.1533,25057.665,24596.1767,0.036834,0.01571,0.015849,0.011192,0.003554,0.005413,0.005033,73189.4,64270.95,0.758828,0.365854,0.132083,0.013384,,0.016727,0.000211,0.002677,0.000868,25220.9,24747.55,25220.9,24587.7,25448.55,24587.7,1.136157,1.101785,0.81042,TREND_UP,10,0.026921,0.590424,0.041275,RANGE,RANGE,RANGE,RANGE,RANGE,RANGE,RANGE,RANGE,RANGE,TREND_UP,TREND_UP,TREND_UP,TREND_UP,TREND_UP,TREND_UP,TREND_UP,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,True,True,True,True,True,True,True,True,True,True
2025-10-13,NIFTY,25177.3,25267.3,25152.3,25227.35,72042.0,24990.315,25063.3325,24868.566,24984.9389,58.5011,176.1843,25530.2017,25063.3325,24596.4633,0.037255,0.005969,0.023227,0.004513,0.000607,0.004096,0.00499,70702.2,65793.9,0.383846,0.636172,0.054805,0.002273,,0.014467,0.003512,0.002229,0.001283,25330.75,24881.65,25330.75,24587.7,25448.55,24587.7,0.769762,0.860844,0.743045,TREND_UP,10,0.028098,0.630229,0.04137,RANGE,RANGE,RANGE,RANGE,RANGE,RANGE,RANGE,RANGE,RANGE,TREND_UP,TREND_UP,RANGE,TREND_UP,TREND_UP,TREND_UP,TREND_UP,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,True,True,True,True,False,False,False,True,True,True
2025-10-14,NIFTY,25277.55,25310.35,25060.55,25145.5,91414.0,25041.375,25067.1475,24876.109,24989.3233,55.0832,181.4435,25535.3911,25067.1475,24598.9039,0.037359,0.001482,0.020727,0.003044,0.001356,0.004365,0.005031,70338.4,68649.55,0.084316,0.530659,0.036242,0.005072,,0.01091,0.005943,0.00171,0.001549,25330.75,25008.5,25330.75,24587.7,25448.55,24587.7,0.425136,0.75069,0.647964,TREND_UP,10,0.036126,0.782699,0.041504,RANGE,RANGE,RANGE,RANGE,RANGE,RANGE,RANGE,RANGE,RANGE,RANGE,RANGE,RANGE,TREND_UP,TREND_UP,TREND_UP,TREND_UP,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,True
2025-10-15,NIFTY,25181.95,25365.15,25159.35,25323.55,77119.0,25112.62,25071.37,24891.273,24992.8844,60.4899,184.1725,25547.2016,25071.37,24595.5384,0.037958,0.011076,0.028948,0.003346,0.014224,0.004485,0.005053,71600.7,69500.05,0.497936,0.638139,0.039958,0.052624,,0.00961,0.009305,0.001523,0.001991,25330.75,25008.5,25330.75,24587.7,25448.55,24587.7,0.977657,0.99031,0.854795,TREND_UP,10,0.021889,0.478422,0.037311,RANGE,RANGE,RANGE,RANGE,RANGE,RANGE,RANGE,RANGE,TREND_UP,TREND_UP,TREND_UP,TREND_UP,TREND_UP,TREND_UP,TREND_UP,TREND_UP,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
2025-10-16,NIFTY,25394.9,25625.4,25376.85,25585.3,83652.0,25187.52,25084.1225,24908.524,24998.2411,66.8147,192.5778,25599.0848,25084.1225,24569.1602,0.041059,0.016023,0.030157,0.010069,0.019712,0.004681,0.005497,72313.0,71452.75,0.590603,0.64961,0.111666,0.071803,,0.010046,0.011807,0.001615,0.002281,25365.15,25024.3,25365.15,24605.95,25448.55,24587.7,1.645885,1.289976,1.158855,RANGE,10,0.005347,0.129964,0.028428,RANGE,RANGE,RANGE,RANGE,RANGE,RANGE,RANGE,RANGE,TREND_UP,TREND_UP,TREND_UP,TREND_UP,TREND_UP,TREND_UP,TREND_UP,TREND_UP,True,True,False,True,True,False,True,True,False,True,True,False,True,True,False,True,True,False,True,True,False,True,True,False,False,True,True,False,True,True,False,True,True,False,True,True,False,True,True
2025-10-17,NIFTY,25546.85,25781.5,25508.6,25709.85,102562.0,25269.08,25098.435,24929.73,25004.97,69.3363,198.3156,25663.7887,25098.435,24533.0813,0.045051,0.016788,0.032763,0.011259,0.025895,0.00471,0.00554,76477.3,73880.65,0.602812,0.668744,0.123637,0.092932,,0.010281,0.013477,0.001627,0.00276,25625.4,25060.55,25625.4,24747.55,25625.4,24587.7,1.149509,1.096201,1.081382,RANGE,10,0.002081,0.055194,0.023166,RANGE,RANGE,RANGE,RANGE,RANGE,RANGE,RANGE,RANGE,TREND_UP,TREND_UP,TREND_UP,TREND_UP,TREND_UP,RANGE,TREND_UP,TREND_UP,True,True,False,True,True,False,True,True,False,True,True,False,True,True,False,True,True,False,True,True,False,True,True,False,False,True,True,False,True,True,False,True,True,False,True,True,False,True,True
2025-10-20,NIFTY,25824.6,25926.2,25788.5,25843.15,73153.0,25345.63,25124.24,24955.109,25012.7672,71.7992,199.6022,25770.3269,25124.24,24478.1531,0.051431,0.02441,0.030525,0.020377,0.024713,0.004546,0.005531,76432.8,74388.95,0.789994,0.654553,0.21943,0.089582,,0.013972,0.014218,0.00243,0.00348,25781.5,25060.55,25781.5,24881.65,25781.5,24587.7,1.085512,1.068511,1.051642,RANGE,10,-0.0095,0.245083,0.020346,RANGE,RANGE,RANGE,RANGE,RANGE,RANGE,RANGE,RANGE,TREND_UP,TREND_UP,TREND_UP,TREND_UP,TREND_UP,RANGE,RANGE,,True,True,,True,True,,True,True,,True,True,,True,True,,True,True,,True,True,,True,True,,False,False,,False,False,,False,False,,False,False,,False,False,
2025-10-21,NIFTY,25901.2,25934.35,25825.8,25868.6,16378.0,25421.66,25157.5525,24980.558,25023.6606,72.2517,193.0974,25880.4519,25157.5525,24434.6531,0.05747,0.028757,0.030281,0.026436,0.03218,0.004557,0.005351,71623.9,72645.25,1.0,0.65301,0.29575,0.118168,,0.019417,0.015186,0.003607,0.004199,25926.2,25060.55,25926.2,25008.5,25926.2,24587.7,0.93346,0.937234,0.956967,RANGE,10,-0.013874,0.337249,0.023683,RANGE,RANGE,RANGE,RANGE,RANGE,RANGE,RANGE,RANGE,TREND_UP,TREND_UP,TREND_UP,TREND_UP,TREND_UP,RANGE,RANGE,,True,True,,True,True,,True,True,,True,True,,True,True,,True,True,,True,True,,True,True,,False,False,,False,False,,False,False,,False,False,,False,False,
2025-10-23,NIFTY,26057.2,26104.2,25862.45,25891.4,111709.0,25506.185,25193.6475,25011.12,25036.6917,72.6899,196.5797,25984.2486,25193.6475,24403.0464,0.062762,0.022424,0.033748,0.028682,0.042453,0.00422,0.005317,75427.0,75081.55,1.0,0.751367,0.321889,0.15921,,0.021676,0.015672,0.004877,0.004815,25934.35,25159.35,25934.35,25008.5,25934.35,24587.7,0.944581,0.95361,0.968106,RANGE,10,-0.015414,0.376936,0.030348,RANGE,RANGE,RANGE,RANGE,RANGE,RANGE,RANGE,TREND_UP,TREND_UP,TREND_UP,TREND_UP,TREND_UP,TREND_UP,RANGE,RANGE,,True,True,,True,True,,True,True,,True,True,,True,True,,True,True,,True,True,,False,False,,False,False,,False,False,,False,False,,False,False,,False,False,
2025-10-24,NIFTY,25935.1,25944.15,25718.2,25795.15,91660.0,25567.52,25230.56,25035.322,25046.1211,67.9169,198.6702,26060.1509,25230.56,24400.9691,0.065761,0.008202,0.024357,0.029463,0.045146,0.004682,0.005275,77864.7,76441.0,0.521561,0.565013,0.331597,0.169781,,0.020077,0.015087,0.005838,0.005091,26104.2,25376.85,26104.2,25024.3,26104.2,24587.7,0.575101,0.713816,0.796208,CHOPPY,10,-0.00856,0.211373,0.030215,RANGE,RANGE,RANGE,RANGE,RANGE,RANGE,RANGE,TREND_UP,TREND_UP,TREND_UP,TREND_UP,TREND_UP,TREND_UP,RANGE,RANGE,,False,True,,False,True,,False,True,,False,True,,False,True,,False,True,,False,True,,False,False,,False,False,,False,False,,False,False,,False,False,,False,False,
2025-10-27,NIFTY,25843.2,26005.95,25827.0,25966.05,102040.0,25635.59,25284.32,25064.895,25058.4839,71.4878,199.5356,26157.1138,25284.32,24411.5262,0.069038,0.009965,0.026921,0.043197,0.046128,0.004848,0.005032,82172.9,77681.15,0.570983,0.590424,0.481893,0.173647,,0.018685,0.014504,0.007406,0.005422,26104.2,25508.6,26104.2,25060.55,26104.2,24587.7,0.768049,0.867628,0.908902,RANGE,10,-0.010441,0.272654,0.030016,RANGE,RANGE,RANGE,RANGE,RANGE,RANGE,RANGE,TREND_UP,TREND_UP,TREND_UP,TREND_UP,TREND_UP,TREND_UP,CHOPPY,RANGE,,True,True,,True,True,,True,True,,True,True,,True,True,,True,True,,True,True,,False,False,,False,False,,False,False,,False,False,,False,False,,False,False,
2025-10-28,NIFTY,25939.95,26041.7,25810.05,25936.2,95613.0,25706.475,25348.395,25091.232,25070.9744,70.0106,201.8355,26215.0274,25348.395,24481.7626,0.068378,0.003601,0.028098,0.051978,0.043498,0.004729,0.004313,84530.0,77616.1,0.269515,0.630229,0.632871,0.164073,,0.014498,0.014237,0.008922,0.005455,26104.2,25718.2,26104.2,25060.55,26104.2,24587.7,0.564767,0.839026,0.889219,CHOPPY,10,-0.002329,0.052737,0.030051,RANGE,RANGE,RANGE,RANGE,RANGE,RANGE,RANGE,TREND_UP,TREND_UP,RANGE,TREND_UP,RANGE,TREND_UP,RANGE,CHOPPY,,False,True,,False,True,,False,True,,False,True,,False,True,,False,True,,False,True,,False,False,,False,False,,False,True,,False,False,,False,True,,False,False,
2025-10-29,NIFTY,25982.0,26097.85,25960.3,26053.9,81623.0,25797.315,25419.345,25119.684,25084.9817,72.4364,198.9683,26272.9542,25419.345,24565.7358,0.067162,0.007163,0.036126,0.057601,0.051903,0.004242,0.00426,83550.9,76944.65,0.423543,0.782699,0.668457,0.194179,,0.010226,0.014777,0.010406,0.005569,26104.2,25718.2,26104.2,25060.55,26104.2,24587.7,0.869689,0.951804,0.966832,RANGE,10,-0.006707,0.169504,0.029915,RANGE,RANGE,RANGE,RANGE,RANGE,RANGE,RANGE,TREND_UP,TREND_UP,TREND_UP,TREND_UP,RANGE,TREND_UP,CHOPPY,RANGE,,True,True,,True,True,,True,True,,True,True,,True,True,,True,True,,True,True,,False,False,,False,False,,False,False,,False,False,,True,True,,False,False,
2025-10-30,NIFTY,25984.4,26032.05,25845.25,25877.85,84090.0,25852.745,25482.6825,25139.702,25093.4867,64.1413,199.657,26272.6163,25482.6825,24692.7487,0.061998,-0.000523,0.021889,0.051471,0.053429,0.005131,0.004704,84248.0,77924.35,0.022937,0.478422,0.556801,0.19906,,0.00567,0.013587,0.011473,0.005141,26104.2,25718.2,26104.2,25159.35,26104.2,24587.7,0.413601,0.760438,0.850742,RANGE,10,0.001244,0.036351,0.027576,RANGE,RANGE,RANGE,RANGE,RANGE,RANGE,RANGE,TREND_UP,TREND_UP,RANGE,RANGE,RANGE,TREND_UP,RANGE,CHOPPY,,True,True,,True,True,,True,True,,True,True,,True,True,,True,True,,True,True,,False,False,,False,False,,True,True,,True,True,,True,True,,False,False,
2025-10-31,NIFTY,25863.8,25953.75,25711.2,25722.1,87970.0,25866.425,25526.9725,25154.531,25101.8222,57.8435,202.7109,26264.5707,25526.9725,24789.3743,0.05779,-0.002832,0.005347,0.035666,0.040422,0.004841,0.004801,84679.8,78496.4,0.112341,0.129964,0.401614,0.151604,,0.00347,0.011691,0.011748,0.004762,26097.85,25718.2,26104.2,25376.85,26104.2,24605.95,0.010273,0.474668,0.744969,RANGE,10,0.011327,0.349571,0.027437,RANGE,RANGE,RANGE,RANGE,RANGE,RANGE,RANGE,TREND_UP,RANGE,RANGE,RANGE,RANGE,RANGE,RANGE,RANGE,,True,True,,True,True,,True,True,,True,True,,True,True,,True,True,,True,True,,False,False,,True,True,,True,True,,True,True,,True,True,,True,True,
2025-11-03,NIFTY,25696.85,25803.1,25645.5,25763.35,64885.0,25871.775,25570.4275,25168.787,25109.8111,58.9941,199.4915,26254.244,25570.4275,24886.611,0.053485,-0.007806,0.002081,0.034912,0.045185,0.004622,0.004799,80912.1,78694.7,0.389358,0.055194,0.397049,0.169789,,-8.5e-05,0.009213,0.011316,0.004145,26097.85,25711.2,26104.2,25508.6,26104.2,24747.55,0.134877,0.42772,0.748756,RANGE,10,0.005694,0.163801,0.027613,RANGE,RANGE,RANGE,RANGE,RANGE,RANGE,RANGE,TREND_UP,RANGE,RANGE,RANGE,RANGE,RANGE,RANGE,RANGE,,True,True,,True,True,,True,True,,True,True,,True,True,,True,True,,True,True,,False,False,,True,True,,True,True,,True,True,,True,True,,True,True,
2025-11-04,NIFTY,25744.75,25787.4,25578.4,25597.65,76225.0,25847.225,25596.4275,25179.065,25113.7322,52.7632,200.1677,26241.7827,25596.4275,24951.0723,0.050425,-0.013053,-0.0095,0.020736,0.041647,0.004694,0.004936,81219.3,78826.05,0.515729,0.245083,0.239499,0.153896,,-0.003418,0.005475,0.009785,0.003501,26097.85,25645.5,26104.2,25645.5,26104.2,24881.65,-0.105781,-0.104317,0.585661,RANGE,10,0.017775,0.52149,0.029542,RANGE,RANGE,RANGE,RANGE,RANGE,RANGE,RANGE,RANGE,RANGE,TREND_DOWN,RANGE,TREND_DOWN,RANGE,RANGE,RANGE,,True,True,,True,True,,True,True,,True,True,,True,True,,True,True,,True,True,,True,True,,True,True,,False,False,,True,True,,False,False,,True,True,
2025-11-06,NIFTY,25593.35,25679.15,25491.55,25509.7,60278.0,25811.335,25616.4975,25191.857,25113.2956,49.7659,199.2706,26223.723,25616.4975,25009.272,0.047409,-0.020887,-0.013874,0.015987,0.037142,0.0047,0.005035,85609.3,78616.6,0.868358,0.337249,0.180121,0.136021,,-0.009041,0.000543,0.007756,0.002873,26097.85,25578.4,26104.2,25578.4,26104.2,25008.5,-0.132255,-0.130658,0.457424,TREND_UP,10,0.026753,0.738542,0.036386,RANGE,RANGE,RANGE,RANGE,RANGE,RANGE,RANGE,RANGE,RANGE,TREND_DOWN,RANGE,TREND_DOWN,TREND_DOWN,RANGE,RANGE,TREND_UP,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False
2025-11-07,NIFTY,25433.8,25551.25,25318.45,25492.3,92173.0,25771.425,25638.805,25202.348,25111.6789,49.1677,201.6778,26190.8539,25638.805,25086.7561,0.043064,-0.014899,-0.015414,0.017813,0.04634,0.004642,0.00499,83655.7,79541.35,0.823737,0.376936,0.204305,0.173671,,-0.011911,-0.003146,0.006127,0.002492,26032.05,25491.55,26104.2,25491.55,26104.2,25008.5,0.001388,0.001224,0.441544,TREND_UP,10,0.022589,0.558725,0.036411,RANGE,RANGE,RANGE,RANGE,RANGE,RANGE,RANGE,RANGE,RANGE,TREND_DOWN,RANGE,TREND_DOWN,TREND_DOWN,TREND_UP,RANGE,TREND_UP,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False
2025-11-10,NIFTY,25503.5,25653.45,25503.5,25574.35,48889.0,25749.345,25658.4325,25219.594,25112.3156,52.0782,198.7739,26170.5626,25658.4325,25146.3024,0.039919,-0.005744,-0.00856,0.015589,0.04024,0.004796,0.004908,79378.6,78621.65,0.374667,0.211373,0.184283,0.155523,,-0.012495,-0.004526,0.00515,0.002587,25953.75,25318.45,26097.85,25318.45,26104.2,25024.3,0.402802,0.328329,0.509353,RANGE,10,0.01506,0.364294,0.03118,RANGE,RANGE,RANGE,RANGE,RANGE,RANGE,RANGE,RANGE,RANGE,RANGE,RANGE,RANGE,RANGE,TREND_UP,TREND_UP,TREND_UP,True,True,False,True,True,False,True,True,False,True,True,False,True,True,False,True,True,False,True,True,False,True,True,False,True,True,False,True,True,False,True,True,False,True,True,False,True,True,False
